CONSOLE,YEAR,CATEGORY,PUBLISHER,RATING,CRITICS_POINTS,USER_POINTS,SalesInMillions
wii,2010,adventure,Deep Silver,M,1.3137254901960784,0.2303030303030303,2.734632789465417
ps2,2005,sports,Jaleco,E,15.0,1.1166666666666667,2.309137978046943
x360,2013,fighting,Capcom,T,4.1,0.4266666666666667,1.8953653149521847
wii,2007,misc,Activision,E10+,8.4,1.24,0.3257276328258708
ps2,2008,misc,Take-Two Interactive,T,3.5294117647058822,1.72,3.0355322498252533
ds,2010,action,Take-Two Interactive,E10+,4.375,0.3692307692307692,0.1644204603516633
ps2,2001,racing,Lucasarts,E,3.380952380952381,0.6125,2.2847914861078094
wii,2007,action,D3Publisher,E10+,10.5,0.8555555555555556,0.1999126285310714
ps3,2011,action,Square Enix,M,1.2575757575757576,0.0273037542662116,3.891153194240405
gba,2005,fighting,Midway Games,M,6.75,0.89,1.877824989730784
x360,2009,shooter,Take-Two Interactive,M,1.0120481927710845,0.0114365411436541,4.842406326926742
x,2002,shooter,Atari,M,2.862068965517241,0.3416666666666666,1.01838346725985
gc,2005,platform,Namco Bandai Games,E,3.882352941176471,0.73,2.130726921572025
ps2,2004,action,Tecmo Koei,T,4.235294117647059,0.6615384615384615,0.5295385431461603
x,2004,simulation,Microsoft Game Studios,T,2.71875,0.1702127659574468,2.9599571892525685
ps2,2003,sports,Atari,E,5.8,1.625,1.9727294888683784
psp,2007,misc,Konami Digital Entertainment,E,3.5294117647058822,1.1333333333333333,2.8368024763209894
wii,2008,misc,Activision,T,4.5625,0.3789473684210526,2.717093766562276
psp,2010,misc,Ubisoft Annecy,M,1.1176470588235294,0.1513513513513513,2.8466104409204505
pc,2004,sports,Electronic Arts,E,5.6875,0.1153846153846153,2.1287670762374087
ps2,2003,misc,Sony Computer Entertainment,E,3.357142857142857,0.9,1.491766097812819
x360,2009,shooter,Eidos Interactive,M,1.4285714285714286,0.1787878787878788,1.0228337449887497
ps3,2011,sports,Sony Computer Entertainment,E,3.7058823529411766,0.7285714285714285,2.089716432246276
ps4,2014,platform,System 3,E10+,4.75,0.0557692307692307,1.4291869244834408
ps2,2005,action,Acclaim Entertainment,T,2.064516129032258,0.8,2.6851782225655594
gc,2007,action,Lucasarts,E10+,3.36,0.56875,0.5917260327751873
ps3,2014,shooter,Ubisoft,M,4.388888888888889,0.0439490445859872,1.4835564289206005
ps2,2006,shooter,Bam! Entertainment,M,4.0,0.5888888888888889,2.423293037089988
ps3,2014,shooter,Take-Two Interactive,M,3.208333333333333,0.0484615384615384,2.004583855914344
xone,2017,role-playing,Namco Bandai Games,M,7.0,0.0022898842476094,4.342329566933598
ps3,2010,sports,Electronic Arts,E,1.7027027027027026,0.3631578947368421,2.8893654518504333
x360,2011,sports,Sega,E10+,1.488888888888889,0.3578947368421052,3.350431466320277
pc,2001,action,Electronic Arts,E,5.909090909090909,0.1012987012987012,1.9177927204480456
ps3,2013,role-playing,Nippon Ichi Software,T,1.4666666666666666,0.1352941176470588,0.4923894262418045
ps3,2013,action,Namco Bandai Games,T,1.4642857142857142,0.0999999999999999,2.471319247925622
ps4,2016,shooter,Bethesda Softworks,M,1.082191780821918,0.0072064056939501,0.7279465278470025
ps3,2011,action,Warner Bros. Interactive Entertainment,E10+,3.125,0.2333333333333333,2.488697114102498
ps3,2010,platform,Sony Computer Entertainment,E10+,1.8478260869565215,0.0511627906976744,2.335443146236239
x,2004,sports,Midway Games,E,6.0,1.95,0.3377401479687085
x360,2010,misc,Activision,T,1.2686567164179106,0.0366279069767441,0.8190395947597852
3ds,2014,action,Disney Interactive Studios,E10+,4.4375,0.365,2.9002588236969817
x360,2013,action,Thq,M,1.2,0.0154471544715447,1.8016773626004712
x360,2010,sports,Namco Bandai Games,T,3.4285714285714284,0.48125,2.4517683445110183
xone,2017,racing,Milestone S.R.L.,E,6.0,0.3117647058823529,1.4630858700997886
ps2,2006,action,Take-Two Interactive,M,1.6170212765957446,0.0605839416058394,0.3596689685593076
ps3,2015,action,Deep Silver,M,1.6,0.0686274509803921,1.3768193479618187
ps2,2004,adventure,Sony Computer Entertainment,E,3.466666666666667,0.72,0.0893049316416572
ps4,2016,sports,Take-Two Interactive,E,1.872340425531915,0.0379310344827586,2.835167246628639
x,2004,misc,Microsoft Game Studios,E,2.5,0.43125,2.285983543907204
ps2,2006,fighting,Namco Bandai Games,T,3.7142857142857135,0.3952380952380953,2.7285602911053823
gc,2004,action,Capcom,M,3.875,0.265625,0.0034659145164734
x360,2008,racing,Atari,E10+,1.1884057971014492,0.0919540229885057,1.9667623635700349
gba,2004,platform,Vivendi Games,E,4.625,0.6153846153846154,2.7334240665746785
wii,2006,role-playing,Activision,T,2.3548387096774195,0.2517241379310345,0.1888414221468398
wii,2009,fighting,Nintendo,T,1.148148148148148,0.0053389322135572,11.469430662356842
x,2007,sports,Global Star,E,3.0357142857142856,0.3954545454545454,0.5405107504854086
gc,2006,platform,Vivendi Games,E10+,5.153846153846154,0.6636363636363636,1.4469891472515577
wii,2009,racing,Midway Games,E,3.571428571428572,0.2055555555555555,2.010632464414804
x360,2014,sports,Take-Two Interactive,E,2.142857142857143,0.0574626865671641,4.275500550652005
ps3,2016,fighting,Namco Bandai Games,T,2.40625,0.0417989417989418,2.9481527674232595
x360,2014,action,Microsoft Game Studios,T,0.9016393442622952,0.0236111111111111,1.7949593235330736
pc,2012,action,506 Games,T,2.862068965517241,0.0052307692307692,0.8530950933099071
ps3,2017,adventure,Namco Bandai Games,E10+,5.363636363636363,1.575,0.2985729019884091
ps,2001,sports,Electronic Arts,E,13.5,0.977777777777778,3.0880800489761597
ds,2013,shooter,Southpeak Games,M,3.0,0.267741935483871,1.4698248127529454
x,2003,sports,Sega,E,4.045454545454546,0.6142857142857142,0.7987132433814662
pc,2011,strategy,Kalypso Media,E,3.6666666666666665,0.1857142857142857,2.5016574958500675
ps4,2018,role-playing,Square Enix,T,0.803921568627451,0.0028958254983076,4.571469460775896
xone,2014,action,Activision,E10+,3.5454545454545454,0.4733333333333333,0.81527828177603
ps,2000,adventure,Capcom,E,7.6,0.303448275862069,0.1410990846871201
pc,2004,action,Ubisoft,T,4.55,0.0292096219931271,1.3295039191292586
psp,2008,platform,Konami Digital Entertainment,T,2.0,0.8111111111111111,0.2179397223457198
ds,2008,platform,Activision,E10+,5.230769230769231,0.8625,0.2108349276967378
3ds,2018,role-playing,Nippon Ichi Software,E10+,1.75,0.1612244897959183,2.029978287910281
ps2,2004,platform,Electronic Arts,E,5.0,0.1466666666666666,1.019515912683945
x360,2015,action,Take-Two Interactive,M,1.6724137931034482,0.0021762493283181,17.59328329826312
pc,2013,simulation,Paradox Interactive,E,9.8,0.2296296296296296,2.0890047100163107
psp,2009,action,Warner Bros. Interactive Entertainment,E10+,14.6,0.74,2.7808519659253363
x,2006,shooter,Microsoft Game Studios,M,1.043956043956044,0.0066993464052287,10.007820541301871
ps2,2007,fighting,Electronic Arts,T,2.3783783783783785,0.2432432432432432,0.1635576344073954
x360,2012,fighting,Ignition Entertainment,T,1.105263157894737,0.1272727272727273,1.5206971402483704
ps2,2001,role-playing,Virgin Interactive,T,3.0,0.0922222222222222,4.014023838420228
ps2,2006,platform,Sega,E10+,1.6071428571428572,0.0427536231884058,2.780554262762992
ps3,2010,action,Activision,M,1.490566037735849,0.025,0.2798786556380419
psp,2010,role-playing,Square Enix,E10+,1.9705882352941175,0.1638297872340425,0.4821526579919855
x360,2008,action,Ubisoft,M,1.4406779661016949,0.0547297297297297,1.4068899269573651
ps4,2017,action,Pqube,T,2.5384615384615383,0.55,2.0677865729082674
wii,2012,fighting,Thq,T,7.090909090909091,0.8555555555555556,1.9744191583474613
psv,2014,shooter,Take-Two Interactive,M,2.064516129032258,0.0212290502793296,0.3256773446269335
x,2004,strategy,Deep Silver,M,1.62,0.2548387096774193,1.1922191912589806
gc,2004,action,Electronic Arts,T,3.652173913043478,0.4047619047619047,0.3425591059436813
xone,2018,platform,Electronic Arts,T,1.565217391304348,0.0162361623616236,0.1961577693251225
pc,2011,shooter,Take-Two Interactive,M,1.125,0.0048101265822784,1.637015920427578
ps3,2011,fighting,505 Games,T,7.444444444444445,0.6777777777777777,0.4355314490390672
x360,2011,simulation,Konami Digital Entertainment,E,10.833333333333334,1.1,2.686533532517572
x,2006,action,Vivendi Games,T,1.7872340425531914,0.3636363636363636,1.9979147024266688
wii,2012,role-playing,Rising Star Games,T,1.6341463414634143,0.1317460317460317,2.489238859653537
gba,2007,action,Hip Interactive,T,2.0,0.75,0.4103930629876764
ps2,2005,fighting,Namco Bandai Games,T,2.703703703703704,0.2821428571428571,3.361546258065514
ds,2009,role-playing,Ignition Entertainment,E,1.5,0.4333333333333333,0.6826068903865263
wii,2010,sports,Electronic Arts,E,4.636363636363637,0.4214285714285714,1.1549285426580658
psp,2008,action,D3Publisher,E10+,15.0,0.3130434782608696,0.8403726944117245
ps2,2001,racing,Acclaim Entertainment,E,3.769230769230769,1.0857142857142856,2.366292209844448
ps3,2011,shooter,Mastiff,T,7.8,0.20625,2.360113769620211
pc,2004,strategy,Vivendi Games,T,3.5217391304347827,0.0645669291338582,2.1806938740229493
gba,2004,shooter,Take-Two Interactive,T,5.4,0.7636363636363637,1.536123013997159
x360,2008,platform,Sega,E10+,1.2,0.0320833333333333,2.2213217692602467
x360,2013,sports,Ubisoft,E,5.923076923076923,0.3619047619047619,3.2561589078372464
x360,2014,fighting,Warner Bros. Interactive Entertainment,M,1.303030303030303,0.0216145833333333,0.6059882111378843
psp,2007,misc,Play It,E,2.703703703703704,0.6230769230769231,2.6659458417205606
ps3,2010,role-playing,Namco Bandai Games,M,1.0987654320987654,0.0061337008959338,2.4686160313358307
wii,2009,misc,Electronic Arts,E,3.9375,1.05,3.828894204235927
x,2005,action,Atari,T,1.871794871794872,0.365,2.582458556506865
x360,2011,action,Activision,T,1.1132075471698113,0.2233333333333333,2.235697858964847
ps2,2007,sports,Electronic Arts,E,5.25,0.1538461538461538,2.443433856139862
ds,2011,puzzle,Codemasters,E10+,2.636363636363636,1.375,3.0058426801802938
x,2007,shooter,Activision,T,1.6956521739130437,0.1888888888888888,0.0684306759058313
gc,2005,sports,Electronic Arts,E,5.5625,1.0125,2.270634828154757
pc,2012,strategy,Sega,T,1.4464285714285714,0.0152804642166344,1.1525633762379677
gba,2008,action,Activision,E10+,15.5,0.6083333333333333,1.9739510106341187
pc,2012,strategy,Sega,T,1.4516129032258065,0.0023084643693542,1.2494368623738912
wii,2012,action,Activision,T,2.7333333333333334,0.8125,2.75758092270675
x360,2015,role-playing,Ubisoft,M,2.484848484848485,0.0228882833787465,0.968097317602616
ps,2001,racing,Activision,E,9.5,0.9666666666666666,1.6555122690322055
x,2004,racing,Microsoft Game Studios,E,1.2608695652173914,0.2757575757575757,2.9879058927186355
ps2,2007,action,Illusion Softworks,M,2.1666666666666665,0.1206349206349206,1.7742545722056444
x,2005,fighting,Eidos Interactive,M,3.333333333333333,0.7142857142857143,2.993179774237982
gba,2005,action,Disney Interactive Studios,E,9.428571428571429,1.36,1.2635420475922805
x360,2011,racing,Thq,E,1.5957446808510638,0.2096774193548387,3.4530528741327142
ps2,2005,racing,Metro 3D,E,4.466666666666667,1.8,1.7393937147309957
gc,2005,action,Atari,T,2.739130434782609,0.1777777777777777,2.81613150785033
ps3,2015,action,Warner Bros. Interactive Entertainment,E10+,2.892857142857143,0.0925925925925925,0.4676563431580007
ps3,2011,misc,Mtv Games,T,5.0,0.3785714285714285,1.2875389464525488
pc,2010,role-playing,Jowood Productions,T,2.52,0.0142394822006472,2.841740715265364
x360,2011,sports,Zushi Games,T,2.0,0.4526315789473684,2.462914403364526
ps4,2015,misc,Activision,T,1.1594202898550725,0.0385093167701863,2.658161149507135
xone,2017,sports,Konami Digital Entertainment,E,6.071428571428571,0.0427586206896551,1.0589916980950576
ps2,2006,action,Capcom,T,2.931034482758621,0.4529411764705882,2.358459945748518
pc,2008,racing,Electronic Arts,T,4.315789473684211,0.0160075329566855,1.7362791213806463
wii,2007,misc,Ubisoft,E10+,2.68,0.1257575757575757,2.797246432525404
pc,2018,action,Microsoft Game Studios,M,4.714285714285714,0.0079710144927536,0.3039641089377201
gc,2003,platform,Activision,T,2.952380952380953,0.825,2.4262050938602155
gba,2005,role-playing,Squaresoft,E,1.9772727272727275,0.0366197183098591,2.8193257019021503
x,2007,adventure,Mc2 Entertainment,M,2.2758620689655173,0.9333333333333332,1.7614701751160804
ps2,2004,role-playing,Electronic Arts,T,1.8888888888888888,0.0163366336633663,3.731975076556048
gba,2001,puzzle,Sega,E,6.0,2.075,1.6450121582216368
psp,2012,fighting,Southpeak Games,T,8.333333333333334,1.625,1.658868699068645
wii,2011,misc,Zoo Games,E,14.0,1.0,3.662145354577562
ps3,2009,shooter,Warner Bros. Interactive Entertainment,T,1.048780487804878,0.0549295774647887,0.6636080175048021
ds,2009,platform,Nintendo,E,1.9,0.1142857142857143,5.422452683210723
psp,2011,role-playing,Capcom,T,1.6875,0.0701612903225806,5.744236943618013
gba,2004,platform,Nintendo,E,3.636363636363636,0.2256410256410256,1.4007922825660135
wii,2009,role-playing,Namco Bandai Games,T,1.4782608695652173,0.075531914893617,2.990487029737455
ps,2001,racing,Sony Computer Entertainment,E,7.666666666666667,0.5214285714285715,1.0438921326163582
ps4,2016,sports,Electronic Arts,E,2.2432432432432434,0.0327777777777777,3.8277508765782873
ps4,2017,puzzle,Rising Star Games,E10+,3.0416666666666665,0.4142857142857142,1.2740618490594395
ps2,2003,sports,Thq,E,5.181818181818182,1.45,1.5743158627882246
psp,2008,platform,Sega,E,2.4347826086956523,0.8428571428571429,0.3564906198535467
x360,2013,sports,Home Entertainment Suppliers,E,5.214285714285714,0.75,2.568973630391553
ps2,2003,strategy,Jaleco,T,3.238095238095238,0.6214285714285713,2.478851726063246
x360,2015,racing,Codemasters,E,2.7241379310344827,0.1999999999999999,2.7513420254246954
ps2,2005,action,Activision,E,3.04,0.1880952380952381,3.2921299610744987
gc,2008,racing,Thq,E,3.380952380952381,1.4,3.247906982449373
wii,2011,simulation,Hudson Soft,E10+,5.416666666666667,1.4,1.1626921993385515
x360,2012,misc,505 Games,E10+,12.833333333333334,1.1166666666666667,1.9583495921057053
psp,2008,shooter,Disney Interactive Studios,E,1.6444444444444444,0.8111111111111111,2.882709896070204
wii,2008,racing,Electronic Arts,E10+,3.1904761904761907,0.2807692307692307,2.394781235411649
x,2005,shooter,Electronic Arts,T,4.4375,0.5,3.301245049752483
wii,2012,racing,Electronic Arts,E10+,6.25,0.2055555555555555,3.29090629758502
ps4,2016,adventure,Sony Computer Entertainment,M,1.44,0.1051948051948051,0.994534167361079
ps2,2007,role-playing,Sony Computer Entertainment,T,2.458333333333333,0.42,2.05526908654848
psp,2009,action,Sega,E10+,7.0,0.5857142857142856,1.6857571438418066
ps2,2003,platform,Atari,T,2.1333333333333333,0.78,1.3113712261493458
x360,2011,action,Bethesda Softworks,M,1.0338983050847457,0.0517241379310344,1.1087058307013602
gc,2003,fighting,Activision,T,3.7058823529411766,0.7454545454545454,0.2092597204919957
wii,2009,sports,Electronic Arts,E,1.891891891891892,0.336,3.302591597615664
psp,2013,fighting,Pqube,T,9.625,0.6799999999999999,0.6581448706364794
x,2003,role-playing,Activision,T,1.3055555555555556,0.0290220820189274,1.6613089173910889
ps2,2009,misc,Activision,T,3.4166666666666665,0.1744680851063829,6.809767456460511
ps4,2018,shooter,Take-Two Interactive,M,1.6521739130434785,0.00479375696767,0.7956647632624879
ps3,2015,action,Sony Computer Entertainment,E10+,1.3461538461538465,0.1280701754385965,2.1376029979075226
wii,2010,misc,Activision,T,4.166666666666667,0.8666666666666667,2.732148966416938
ps3,2011,action,Electronic Arts,M,1.5769230769230769,0.0035863219349457,0.5354421623986962
pc,2013,action,Nordic Games,T,2.7666666666666666,0.0053981106612685,2.6786985914622896
wii,2011,sports,Sega,E10+,2.958333333333333,0.3999999999999999,0.1895750885356731
wii,2007,action,Codemasters,T,2.48,0.19375,0.7615007397522482
gc,2008,action,Thq,E10+,5.727272727272728,0.6272727272727273,2.189409425770325
psp,2009,action,Konami Digital Entertainment,M,1.6111111111111112,0.0554054054054054,2.801023361792476
ds,2009,racing,Electronic Arts,E10+,10.0,0.9,1.5796107317920802
x360,2009,sports,Electronic Arts,E,1.7777777777777777,0.3,3.031841634101901
ps4,2018,action,Ubisoft,M,2.1818181818181817,0.1216666666666666,3.262329532485075
ds,2007,platform,Atari,E,4.1,0.3571428571428571,2.786840796635721
ps4,2017,sports,Electronic Arts,E,1.9523809523809523,0.0047671840354767,9.183582282469306
gc,2001,sports,Electronic Arts,E,7.416666666666667,1.875,1.0963453609462332
pc,2012,shooter,Bethesda Softworks,T,1.8421052631578947,0.010948905109489,1.674446870688016
pc,2012,role-playing,Microsoft Game Studios,M,1.9230769230769231,0.0096774193548387,2.126553472593304
wii,2007,misc,Electronic Arts,E,2.5,0.76,2.844660818341215
ds,2009,strategy,Midas Interactive Entertainment,E10+,3.333333333333333,0.675,1.9976817011647012
ps2,2007,shooter,Namco Bandai Games,T,2.3529411764705883,1.4,1.7357891908145255
wii,2011,misc,Warner Bros. Interactive Entertainment,E10+,4.666666666666667,1.1333333333333333,2.704748291468727
ps2,2004,racing,Infogrames,E,3.947368421052632,0.8444444444444444,2.837405776459129
x,2007,shooter,Eidos Interactive,M,1.7727272727272727,0.5866666666666667,0.3947295947809746
ps4,2016,sports,Electronic Arts,E,1.74468085106383,0.0057401812688821,8.606876508635871
ps2,2009,racing,Thq,E,4.076923076923077,1.64,1.6953684459577416
x,2009,sports,Electronic Arts,E,2.1,0.7888888888888889,2.797859760454735
ps2,2004,sports,Activision,T,3.4814814814814814,0.065891472868217,2.7570676380057737
ds,2008,platform,Vivendi Games,E,14.0,0.45,0.3436014977293383
x360,2011,shooter,Bethesda Softworks,M,1.051948051948052,0.0119856887298747,1.238559660554195
x360,2009,action,Activision,T,0.9420289855072465,0.0999999999999999,3.206922527517224
ps4,2018,strategy,Kalypso Media,T,6.4,0.5916666666666667,0.6876687170609673
x,2003,sports,Midway Games,E,8.777777777777779,1.56,1.3574653763881477
gba,2004,role-playing,Banpresto,E10+,3.85,0.4263157894736842,0.959656035946964
ds,2011,action,Activision,E10+,6.875,1.0125,0.421433194806848
psp,2012,sports,Takara Tomy,E10+,4.8125,0.5142857142857143,2.788365525810524
wiiu,2014,platform,Ubisoft,E10+,2.628571428571429,0.0186295503211991,1.718719611694986
psp,2011,racing,Sony Computer Entertainment,E,3.3181818181818183,0.35,0.3449472056237708
ps3,2013,platform,Sony Computer Entertainment,E,1.058139534883721,0.0127272727272727,3.710877806520699
x360,2011,shooter,Microsoft Game Studios,M,0.9191919191919192,0.0038480272771553,11.059506905793246
pc,2011,role-playing,Dtp Entertainment,M,1.6744186046511629,0.0616,1.838085374447546
ps2,2004,shooter,Vivendi Games,T,3.0,1.1333333333333333,1.1052495947477758
x360,2006,action,Thq,M,1.0945945945945943,0.0350467289719626,1.468030113072939
