ID,CONSOLE,YEAR,CATEGORY,PUBLISHER,RATING,CRITICS_POINTS,USER_POINTS,SalesInMillions
1973,ds,2011,strategy,Warner Bros. Interactive Entertainment,E,2.2413793103448274,0.1745098039215686,3.717246778865589
607,ps2,2006,shooter,Vivendi Games,M,1.7804878048780488,0.3416666666666666,2.3846148525622928
1723,x,2005,racing,Thq,E,5.727272727272728,1.24,0.8823699699273241
3365,ps3,2010,sports,Electronic Arts,T,2.7419354838709675,0.1413793103448275,1.3852938575462457
3517,wii,2012,action,Capcom,T,2.2,1.05,0.1605093321257155
1097,wii,2011,sports,Electronic Arts,E,3.0,0.223076923076923,4.4924299274159045
499,x360,2010,shooter,Activision,M,1.0,0.0130360205831903,5.924186337539515
445,x,2002,action,Electronic Arts,T,2.6333333333333333,0.2935483870967741,1.071841667154795
117,xone,2014,strategy,Activision,E,13.25,0.1095238095238095,1.247007196814553
2079,gc,2002,sports,Electronic Arts,E,7.076923076923077,0.5,1.4385026469972322
3441,ds,2007,platform,Sega,E,1.9069767441860463,0.0833333333333333,3.012490054049873
3614,x360,2012,fighting,Capcom,T,1.207792207792208,0.0249999999999999,5.441203750935099
3841,ps3,2007,action,Sega,E10+,2.3529411764705883,0.3,1.5203669513665703
3375,x360,2016,platform,Activision,E10+,2.2432432432432434,0.1266666666666666,2.2930389305006336
3781,x360,2011,racing,Atari,T,1.1147540983606556,0.0735632183908046,1.0452338939504524
3068,ds,2010,misc,Nintendo,E,1.7291666666666667,0.1428571428571428,2.0830233987293534
3402,ds,2008,strategy,Ignition Entertainment,T,2.526315789473684,0.7571428571428571,0.780814589891327
2004,ds,2008,puzzle,Deep Silver,E,2.565217391304348,1.12,1.2175405045514958
1099,x360,2013,fighting,Electronic Arts,T,1.253968253968254,0.1272727272727272,0.5182683919107716
4050,ps3,2013,action,Sony Computer Entertainment,T,1.2333333333333334,0.0943820224719101,0.8169406953837653
4492,x360,2012,misc,Thq,T,3.565217391304348,0.2724137931034482,1.6796742532107931
3433,ps2,2005,platform,Sega,E,2.206896551724138,0.0829787234042553,5.205425583461338
2757,3ds,2011,misc,Namco Bandai Games,E,3.909090909090909,0.4909090909090909,1.6138136781382326
580,psp,2009,role-playing,Acquire,T,5.083333333333333,0.5916666666666667,0.7636840839415231
2315,ps2,2005,sports,Midway Games,E,3.391304347826087,1.0375,0.5498237981926829
1063,pc,2012,strategy,Kalypso Media,M,1.8571428571428568,0.0433962264150943,0.7267532806430052
3500,ps2,2006,platform,Thq,E,7.888888888888889,0.1011235955056179,4.330921221006155
3197,ps2,2006,action,Tecmo Koei,T,2.75,1.042857142857143,2.506293558807529
2736,x,2002,action,Sega,T,2.0,0.3035714285714285,0.6250952165799311
2420,wii,2011,simulation,Electronic Arts,E,4.0,0.3374999999999999,1.2405099237538737
1294,x360,2010,sports,Electronic Arts,E,1.3125,0.3833333333333333,2.4486258312182496
3070,pc,2016,racing,Milestone S.R.L.,E,8.5,0.16,2.3718891434979965
196,wiiu,2012,action,Ubisoft,M,3.269230769230769,0.0331797235023041,1.1439558886930192
360,pc,2006,simulation,Ubisoft,T,4.0625,0.2705882352941176,1.683441754443312
1641,ps2,2006,action,Electronic Arts,E10+,2.3448275862068964,0.1395833333333333,1.2502928809048373
2236,psp,2009,misc,Konami Digital Entertainment,M,3.5454545454545454,0.3428571428571428,0.5730168874057324
334,pc,2015,shooter,Take-Two Interactive,M,1.3823529411764706,0.001156462585034,3.389215797149147
146,ps2,2006,role-playing,505 Games,T,2.3666666666666667,0.1790697674418604,2.0059867661583075
2133,gba,2007,misc,Nintendo,E,2.0,0.1588235294117647,2.790909267937821
2418,ds,2008,simulation,Electronic Arts,E,4.466666666666667,0.4928571428571429,4.400921294029418
3186,x360,2013,action,Thq,M,1.2,0.0154471544715447,1.8016773626004712
2454,x360,2015,fighting,Namco Bandai Games,T,4.375,0.1134328358208955,2.396921549996965
4243,psp,2009,role-playing,Rising Star Games,E10+,3.8461538461538463,0.4153846153846154,1.9138601728834708
2883,psp,2008,action,Capcom,T,2.176470588235294,1.1333333333333333,2.424584853328964
3482,ds,2004,action,Activision,E,1.326086956521739,0.8333333333333334,0.2423356457946046
2833,gc,2004,platform,Activision,E,2.92,1.075,0.4733182813080437
1234,pc,2013,role-playing,Bethesda Softworks,M,2.1538461538461537,0.0030946383591219,2.5055802091626584
1315,wii,2008,role-playing,Square Enix,E10+,2.235294117647059,0.4,0.3588153551279713
2749,ps3,2009,action,Codemasters,T,2.057142857142857,0.2851851851851852,2.103835778062836
12,ps3,2014,sports,Electronic Arts,E,2.212121212121212,0.0494252873563218,3.579099087581987
1370,wii,2010,misc,Namco Bandai Games,E,6.625,1.36,0.4295407445617272
2216,x360,2010,action,Thq,E10+,4.714285714285714,0.7166666666666667,2.67672550617712
3373,3ds,2015,action,Activision,E10+,6.555555555555555,0.3846153846153846,2.5915266026644206
2068,x360,2009,sports,Electronic Arts,E,1.66,0.056,0.7344312492133132
2799,dc,2003,role-playing,Sega,T,8.0,0.4944444444444444,0.1894994859342447
654,pc,2002,strategy,Strategy First,T,4.625,0.1433333333333333,0.5452308089907224
2909,wii,2012,action,Konami Digital Entertainment,E,8.777777777777779,0.5833333333333334,0.154531007771553
89,x360,2016,shooter,Sega,M,1.0212765957446808,0.0084070796460176,0.994887533586816
272,x,2005,action,Ubisoft,T,3.941176470588236,1.2833333333333334,1.4650993226266895
3941,gc,2004,simulation,Electronic Arts,T,5.3125,0.35,1.0902310870356149
1336,x360,2007,role-playing,Square Enix,T,15.75,1.16,0.2879338289918207
2294,ps2,2003,platform,Atari,T,2.1333333333333333,0.78,1.3113712261493458
4260,pc,2010,role-playing,Dtp Entertainment,T,3.588235294117647,0.1333333333333333,1.657481122964243
253,gba,2008,racing,Thq,E,3.090909090909091,0.6555555555555556,2.1180525398658694
3196,ps2,2006,action,Tecmo Koei,T,2.230769230769231,0.676923076923077,2.844956370176883
2080,x,2006,sports,Electronic Arts,E,3.4074074074074074,0.1729166666666667,1.3945822432921855
2375,ps3,2013,racing,Capcom,E,1.6666666666666667,0.1928571428571428,2.5997557016560453
3732,x360,2010,role-playing,Atari,T,1.1791044776119404,0.030943396226415,2.7831540953108207
3377,xone,2016,action,Activision,E10+,5.066666666666666,0.3235294117647059,2.341389251472247
300,pc,2012,strategy,Eidos Interactive,T,2.3870967741935485,0.1826086956521739,2.0885383809855025
2499,ps2,2008,sports,Sony Computer Entertainment,E,2.625,1.36,2.0692153795757213
2131,wii,2008,misc,Nintendo,E,1.5121951219512195,0.0329842931937172,10.250783785318168
3116,ps4,2019,sports,505 Games,E,1.7,0.0066820276497695,1.318240977849814
3533,3ds,2011,shooter,Nintendo,E10+,1.2461538461538462,0.0353448275862068,2.2727529965278075
4166,pc,2010,strategy,Kalypso Media,T,1.6458333333333333,0.0440860215053763,3.019412329554566
28,ps3,2011,misc,Mtv Games,T,5.0,0.3785714285714285,1.2875389464525488
4509,wiiu,2015,action,Ubisoft,M,1.1,0.0101315789473684,3.564317095851132
2286,wiiu,2016,platform,Deep Silver,E10+,5.333333333333333,0.0567901234567901,1.8443940349567545
3021,ps2,2001,shooter,Thq,M,3.52,0.1142857142857142,3.074377740116865
4070,x,2007,shooter,Ubisoft,M,5.4,0.2571428571428572,3.0207214063670174
939,ps2,2003,adventure,Sony Computer Entertainment,T,3.3684210526315788,0.0197452229299363,3.2843418729449607
2106,ds,2009,sports,Take-Two Interactive,E,7.375,1.1666666666666667,2.174988250557643
1504,ps3,2013,action,Sony Computer Entertainment,M,1.4482758620689655,0.0403846153846153,2.5915218932369952
4435,x360,2013,fighting,Thq,T,1.171875,0.1565217391304348,0.6125859306587154
4101,ps2,2004,sports,Activision,T,3.4814814814814814,0.065891472868217,2.7570676380057737
4330,x360,2009,shooter,Bethesda Softworks,M,0.8734177215189873,0.0848837209302325,0.0156298449593333
3347,gba,2003,simulation,Zoo Digital Publishing,E,6.888888888888889,0.7090909090909091,2.3905046215287005
987,gc,2007,fighting,Atari,T,4.363636363636363,0.6,0.6057039527080779
2936,ds,2007,puzzle,Jaleco,E,4.294117647058823,0.8400000000000001,0.7704050888404744
2222,ps2,2008,shooter,Electronic Arts,T,4.9,0.2387096774193548,2.135941554637963
3689,gc,2005,action,Atari,E,9.428571428571429,0.9125,2.076133625577776
3309,ps2,2007,fighting,Acclaim Entertainment,T,2.2916666666666665,0.8714285714285713,1.7765003352140836
997,psp,2011,fighting,Namco Bandai Games,T,1.75,0.0176470588235294,0.5822977274478692
276,wii,2007,strategy,Nintendo,T,1.973684210526316,0.1688888888888889,0.1742238979352511
2433,gba,2003,misc,Namco Bandai Games,E,7.9,1.2166666666666666,5.35127002019092
1208,pc,2007,shooter,Vivendi Games,M,2.259259259259259,0.0685185185185185,2.1470400653149584
1280,psv,2014,sports,Electronic Arts,E,1.7555555555555555,0.08875,3.5253587988041053
2795,x,2007,action,Ubisoft,T,1.9069767441860463,0.7727272727272727,0.3947507526942512
4413,pc,2011,simulation,Sega,E,2.862068965517241,0.2699999999999999,4.094119000658428
3728,gc,2005,role-playing,Nintendo,T,1.4333333333333331,0.0469613259668508,1.4068222979015503
3110,x360,2013,misc,Mtv Games,T,1.631578947368421,0.0598540145985401,0.5803127079860416
4195,x360,2010,fighting,Thq,T,1.2,0.08375,1.2517522003182922
118,3ds,2014,action,Activision,E,8.857142857142858,0.2299999999999999,2.673869289511633
2987,xone,2016,misc,Microsoft Game Studios,M,1.12,0.0233333333333333,0.4857853631872724
2274,pc,2002,simulation,Microsoft Game Studios,E,5.25,0.4,1.444363423239
3842,xone,2014,sports,Unknown,E,4.266666666666667,0.09,1.048277380482428
1705,3ds,2013,role-playing,Rising Star Games,E10+,3.357142857142857,0.25,0.240921035384013
23,x360,2014,action,Activision,M,1.072463768115942,0.0402298850574712,0.7930444835926872
434,ps2,2006,shooter,Ubisoft,M,3.55,0.3434782608695652,0.2221001372586901
2010,wii,2011,strategy,Rising Star Games,T,1.74,0.1011494252873563,1.9074795747733504
2651,wii,2009,sports,Take-Two Interactive,E10+,5.909090909090909,0.2842105263157894,1.1332119289609974
1660,wii,2008,simulation,Rising Star Games,E,3.611111111111111,0.2928571428571428,1.7291579189752262
3564,psp,2007,shooter,Lucasarts,T,3.136363636363636,0.0765765765765765,0.9521356518805992
2261,wii,2011,shooter,Nintendo,T,1.8958333333333333,0.0292452830188679,3.3271427846826622
3001,ps4,2015,platform,Ubisoft,E10+,5.625,0.0160377358490566,2.3055567550465006
2865,wii,2012,action,Nintendo,E,3.333333333333333,0.2592592592592592,3.61940518755957
3445,ps3,2011,misc,Sega,E10+,2.2857142857142856,0.1999999999999999,2.43124883393064
4280,x360,2007,misc,Microsoft Game Studios,E,1.3333333333333333,0.3444444444444444,1.67908880270541
1301,ps3,2009,fighting,Electronic Arts,T,2.2432432432432434,0.3291666666666666,2.02435522041436
497,wii,2013,shooter,Activision,M,4.375,0.0040723981900452,3.13434634510854
940,gba,2005,simulation,Ubisoft,E,5.333333333333333,0.4846153846153846,3.077236053782753
2895,psp,2010,action,Ubisoft,T,4.625,0.431578947368421,0.7980665895960566
1813,x360,2014,simulation,Deep Silver,T,9.0,0.5625,2.447706205509693
2587,ps2,2008,racing,Electronic Arts,E10+,5.636363636363637,0.1823529411764706,5.362022547134405
3118,wii,2008,sports,Take-Two Interactive,E,1.8888888888888888,0.2761904761904762,1.6960081151434556
616,ps2,2005,role-playing,Tecmo Koei,M,1.6,0.4882352941176471,1.1337695076168337
2553,x360,2006,sports,Electronic Arts,E,1.837209302325581,0.345,0.3203935715692519
1831,ps2,2006,shooter,Bam! Entertainment,M,4.0,0.5888888888888889,2.423293037089988
1757,pc,2008,strategy,Kalypso Media,E10+,3.3157894736842106,0.3125,1.9140295990498213
4079,gc,2006,action,Ubisoft,M,2.892857142857143,0.53125,0.2471782371982628
3416,ps3,2009,shooter,Activision,M,3.571428571428572,0.4153846153846154,1.5493363441850314
3793,ps3,2013,action,Ubisoft,E10+,2.185185185185185,0.4384615384615384,0.9539486909445692
690,wii,2009,racing,Midway Games,E,3.571428571428572,0.2055555555555555,2.010632464414804
2254,gba,2002,action,Nintendo,E,2.090909090909091,0.0455,2.4753123066470946
2977,x360,2011,shooter,Moss,E10+,15.75,0.78,2.447479582416838
4351,ps2,2005,role-playing,Sony Computer Entertainment,T,2.92,0.3074074074074074,0.1335469534068246
2086,x360,2010,action,Take-Two Interactive,M,0.9367088607594936,0.0169197396963123,4.012660142529732
1920,wii,2014,action,Nintendo,E10+,13.666666666666666,0.2378378378378378,2.490068870289756
933,ps2,2011,misc,Activision,T,21.75,1.28,1.4768525514109818
3764,ps,2000,action,Activision,M,5.5,0.271875,0.932927984156144
712,x360,2013,simulation,Mad Catz,T,2.0416666666666665,0.9166666666666666,2.884654985577161
3162,ds,2010,role-playing,Rising Star Games,E,7.7,0.1869565217391304,2.9397927113261395
2862,3ds,2018,action,Nintendo,E10+,3.625,0.09,2.701471772575987
2554,ps2,2009,sports,Electronic Arts,E,13.833333333333334,0.35,1.3838070515985552
799,ps3,2012,shooter,Electronic Arts,M,1.141025641025641,0.0155844155844155,4.356403005239257
151,ps2,2008,fighting,Aq Interactive,T,6.416666666666667,1.0125,3.041811664424421
1457,psp,2007,adventure,Sony Computer Entertainment,M,1.1063829787234043,0.3722222222222222,0.1674422528507206
2663,x,2004,action,Microsoft Game Studios,T,2.259259259259259,0.8142857142857143,2.115330938947963
2532,xone,2016,sports,Electronic Arts,E,5.888888888888889,0.1283018867924528,2.844582784274188
4103,psp,2006,sports,Activision,T,6.181818181818182,0.5428571428571428,2.5256657801472464
2560,ps3,2013,action,Electronic Arts,E,8.777777777777779,0.1205882352941176,3.769379529988308
4010,x360,2012,action,Sega,T,0.95,0.2590909090909091,2.937651654293038
3852,psp,2007,sports,Deep Silver,T,4.636363636363637,1.325,2.454029696021061
4452,wii,2010,simulation,Destineer,T,5.857142857142857,0.3,1.7528700434421365
3318,x360,2012,platform,Activision,E10+,2.8181818181818183,0.6888888888888889,0.7550467802063947
854,pc,2010,action,Capcom,M,3.7142857142857135,0.0239436619718309,0.1538780494956806
1540,x360,2015,action,Take-Two Interactive,M,1.6724137931034482,0.0021762493283181,17.59328329826312
1099,ps3,2011,fighting,Electronic Arts,T,1.6382978723404256,0.181578947368421,0.1381421346778462
462,x360,2009,racing,Electronic Arts,E10+,1.459016393442623,0.0574468085106383,1.4517176678466872
2314,ps2,2003,sports,Midway Games,E,3.08,1.3666666666666665,0.5862880525609222
1282,pc,2007,sports,Electronic Arts,E,11.0,0.122,2.186167471829345
3420,gba,2006,platform,Thq,E,2.6333333333333333,0.2470588235294117,3.659528391989488
678,pc,2010,action,Electronic Arts,E,7.714285714285714,0.7555555555555555,0.3554028183173018
3577,x360,2011,action,Lucasarts,T,0.9864864864864864,0.0171794871794871,5.610169686565348
1806,gc,2004,shooter,Electronic Arts,T,4.625,0.2615384615384615,1.819860271679484
3911,x360,2014,action,Warner Bros. Interactive Entertainment,M,1.2708333333333333,0.0654867256637168,0.6794847536800382
3634,x,2004,role-playing,Microsoft Game Studios,M,0.96,0.1714285714285714,1.4360838331504122
994,gba,2005,role-playing,Atari,E,3.571428571428572,0.2282051282051282,3.421053940215001
1180,psp,2008,shooter,Disney Interactive Studios,E,1.6444444444444444,0.8111111111111111,2.882709896070204
251,x360,2009,platform,Microsoft Game Studios,E,4.529411764705882,0.1171428571428571,1.9614114867201349
1281,psp,2007,sports,Electronic Arts,E,4.529411764705882,0.385,1.4352308409686696
3480,x,2004,action,Thq,T,3.761904761904762,0.8272727272727273,2.6416810605750403
2234,pc,2016,action,Konami Digital Entertainment,M,4.0,0.0185542168674698,2.4010459687335985
3322,pc,2011,strategy,Take-Two Interactive,E10+,1.2857142857142858,0.0034377719756309,4.320600438857206
2623,ps2,2002,sports,Acclaim Entertainment,E,5.583333333333333,1.3,0.1823477303323242
4104,ps2,2009,sports,Activision,T,10.833333333333334,0.388235294117647,3.2309408391633267
3308,wiiu,2018,platform,Yacht Club Games,E,3.6666666666666665,0.0296428571428571,0.9659174624941392
3484,psp,2010,platform,Activision,T,7.428571428571429,0.8222222222222223,3.276048791399352
2161,x360,2010,role-playing,Electronic Arts,M,0.979591836734694,0.0028227085315572,5.426056872099725
2599,ps3,2012,shooter,Konami Digital Entertainment,M,1.5625,0.1,2.198961948130166
3918,wii,2009,action,Vivendi Games,T,5.571428571428571,1.28,1.1535853611941
1806,x,2005,shooter,Electronic Arts,T,4.4375,0.5,3.301245049752483
772,ps2,2007,role-playing,Square Enix,T,2.111111111111111,0.6181818181818182,1.5114561383661909
2641,ps2,2002,sports,Electronic Arts,E,4.181818181818182,0.3269230769230769,1.3839642351062431
2513,ps2,2006,action,Take-Two Interactive,E,3.652173913043478,0.6384615384615385,0.9696238966895788
3999,wiiu,2013,action,Nintendo,T,1.04,0.0171370967741935,0.9831269996150094
491,x360,2012,shooter,Activision,M,0.9775280898876404,0.004326923076923,15.085369743992077
76,x360,2012,action,Microsoft Game Studios,T,0.83,0.0069707401032702,0.5919625052307007
1525,ps,2000,racing,Sony Computer Entertainment,T,4.043478260869565,0.0666666666666666,8.05257241461633
4053,ps2,2003,racing,Genki,E,4.538461538461538,0.5733333333333334,1.866425971110735
4129,ds,2007,puzzle,Midway Games,E10+,3.736842105263158,0.6333333333333333,3.234247132510654
3543,ps2,2006,role-playing,Ubisoft,T,1.4545454545454546,0.057037037037037,4.51936733412816
3138,ps2,2008,strategy,Tecmo Koei,E10+,6.9,1.05,2.028582072398283
1628,x360,2012,strategy,Microsoft Game Studios,T,0.8913043478260869,0.0157549234135667,1.2122118503585122
1460,ps2,2007,role-playing,Midway Games,T,1.5526315789473684,0.285,3.386482431910358
4074,ps3,2009,shooter,Ubisoft,M,2.53125,0.0849462365591397,0.9396029364847746
2542,gc,2003,sports,Electronic Arts,E,5.866666666666666,1.2285714285714284,2.446064270410504
3907,x,2004,action,Universal Interactive,T,2.565217391304348,0.6599999999999999,0.1977873904049119
3087,x360,2014,action,Sega,M,0.9642857142857144,0.1772727272727272,2.5204496266833325
1376,pc,2018,simulation,Sega,E,1.8837209302325584,0.0693548387096774,1.5661664415115384
349,ps3,2009,action,Tecmo Koei,T,2.5217391304347827,0.2821428571428571,2.972572813739264
3062,ds,2010,action,Namco Bandai Games,E,2.566666666666667,0.4866666666666666,2.100735777352812
556,ps2,2005,misc,Ubisoft,E,8.777777777777779,0.5615384615384615,0.3625717005467751
4204,ps2,2004,fighting,Ubisoft,T,3.5789473684210527,1.0,0.7001048386733151
2081,x,2006,sports,Electronic Arts,E,2.333333333333333,0.2923076923076922,3.1177009487135448
669,ps2,2007,racing,Vivendi Games,E10+,3.142857142857143,0.14,2.7159840249776668
2526,x,2009,sports,Electronic Arts,E,4.928571428571429,0.5230769230769231,0.1943742193567926
2574,wii,2008,racing,Electronic Arts,E10+,3.1904761904761907,0.2807692307692307,2.394781235411649
39,psp,2011,simulation,Namco Bandai Games,T,2.3666666666666667,0.6,2.861235444131278
4167,pc,2013,strategy,Kalypso Media,T,1.6956521739130437,0.0214484679665738,2.802217412153165
3931,x360,2010,action,Electronic Arts,M,1.0579710144927537,0.0581560283687943,1.6774585417892451
